x,y,Celltype,Celltype_asNumeric
7568.0,27600.0,Epithelium (imm),3
7851.0,27598.0,Epithelium (imm),3
7613.0,27598.0,Epithelium (imm),3
7508.0,27600.0,Epithelium (imm),3
7897.0,27603.0,Epithelium (imm),3
7968.0,27604.0,Epithelium (imm),3
7938.0,27606.0,Epithelium (imm),3
7549.0,27605.0,Epithelium (imm),3
7520.0,27604.0,Epithelium (imm),3
7953.0,27606.0,Epithelium (imm),3
7568.0,27610.0,Epithelium (imm),3
7926.0,27605.0,Epithelium (imm),3
7634.0,27609.0,Epithelium (imm),3
7870.0,27609.0,Epithelium (imm),3
7949.0,27616.0,Epithelium (imm),3
7857.0,27616.0,Epithelium (imm),3
7549.0,27620.0,Epithelium (imm),3
7894.0,27614.0,Epithelium (imm),3
7839.0,27615.0,Epithelium (imm),3
7911.0,27619.0,Epithelium (imm),3
7604.0,27619.0,Epithelium (imm),3
7568.0,27623.0,Epithelium (imm),3
7929.0,27622.0,Epithelium (imm),3
7583.0,27627.0,Epithelium (imm),3
7799.0,27630.0,Epithelium (imm),3
7818.0,27628.0,Epithelium (imm),3
7864.0,27629.0,Epithelium (imm),3
7934.0,27634.0,Epithelium (imm),3
7547.0,27630.0,Epithelium (imm),3
7565.0,27632.0,Epithelium (imm),3
7517.0,27632.0,Epithelium (imm),3
7919.0,27635.0,Epithelium (imm),3
7508.0,27633.0,Epithelium (imm),3
7850.0,27638.0,Epithelium (imm),3
7908.0,27641.0,Epithelium (imm),3
7837.0,27639.0,Epithelium (imm),3
7866.0,27644.0,Epithelium (imm),3
7884.0,27639.0,Epithelium (imm),3
7788.0,27642.0,Epithelium (imm),3
7815.0,27649.0,Epithelium (imm),3
7899.0,27646.0,Epithelium (imm),3
7503.0,27651.0,Epithelium (imm),3
7763.0,27652.0,Epithelium (imm),3
7848.0,27659.0,Epithelium (imm),3
7869.0,27661.0,Epithelium (imm),3
7888.0,27660.0,Epithelium (imm),3
7829.0,27661.0,Epithelium (imm),3
7748.0,27661.0,Epithelium (imm),3
7808.0,27660.0,Epithelium (imm),3
7718.0,27671.0,Epithelium (imm),3
7776.0,27674.0,Epithelium (imm),3
7792.0,27670.0,Epithelium (imm),3
7702.0,27675.0,Epithelium (imm),3
7752.0,27677.0,Epithelium (imm),3
7876.0,27674.0,Epithelium (imm),3
7818.0,27683.0,Epithelium (imm),3
7860.0,27678.0,Epithelium (imm),3
7805.0,27686.0,Epithelium (imm),3
7792.0,27687.0,Epithelium (imm),3
7728.0,27684.0,Epithelium (imm),3
7779.0,27688.0,Epithelium (imm),3
7685.0,27688.0,Epithelium (imm),3
7746.0,27686.0,Epithelium (imm),3
7708.0,27693.0,Epithelium (imm),3
7763.0,27694.0,Epithelium (imm),3
7818.0,27695.0,Epithelium (imm),3
7845.0,27690.0,Epithelium (imm),3
7833.0,27695.0,Epithelium (imm),3
7796.0,27701.0,Epithelium (imm),3
7808.0,27701.0,Epithelium (imm),3
7762.0,27708.0,Epithelium (imm),3
7583.0,27705.0,Epithelium (imm),3
7715.0,27707.0,Epithelium (imm),3
7627.0,27709.0,Epithelium (imm),3
7680.0,27713.0,Epithelium (imm),3
7766.0,27714.0,Epithelium (imm),3
7732.0,27712.0,Epithelium (imm),3
7722.0,27718.0,Epithelium (imm),3
7526.0,27717.0,Epithelium (imm),3
7546.0,27721.0,Epithelium (imm),3
7603.0,27719.0,Epithelium (imm),3
7564.0,27724.0,Epithelium (imm),3
7689.0,27731.0,Epithelium (imm),3
7709.0,27732.0,Epithelium (imm),3
7586.0,27728.0,Epithelium (imm),3
7512.0,27737.0,Epithelium (imm),3
7542.0,27738.0,Epithelium (imm),3
7644.0,27732.0,Epithelium (imm),3
7628.0,27744.0,Epithelium (imm),3
7611.0,27747.0,Epithelium (imm),3
7572.0,27745.0,Epithelium (imm),3
7534.0,27752.0,Epithelium (imm),3
7588.0,27752.0,Epithelium (imm),3
7627.0,27753.0,Epithelium (imm),3
7551.0,27750.0,Epithelium (imm),3
7598.0,27752.0,Epithelium (imm),3
7651.0,27750.0,Epithelium (imm),3
7953.0,27752.0,Epithelium (imm),3
7698.0,27757.0,Epithelium (imm),3
7930.0,27754.0,Epithelium (imm),3
7903.0,27758.0,Epithelium (imm),3
7949.0,27757.0,Epithelium (imm),3
7532.0,27765.0,Epithelium (imm),3
7659.0,27764.0,Epithelium (imm),3
7634.0,27761.0,Epithelium (imm),3
7555.0,27767.0,Epithelium (imm),3
7599.0,27767.0,Epithelium (imm),3
7582.0,27767.0,Epithelium (imm),3
7616.0,27766.0,Epithelium (imm),3
7682.0,27766.0,Epithelium (imm),3
7922.0,27769.0,Epithelium (imm),3
7943.0,27773.0,Epithelium (imm),3
7654.0,27773.0,Epithelium (imm),3
7976.0,27769.0,Epithelium (imm),3
7950.0,27772.0,Epithelium (imm),3
7899.0,27775.0,Epithelium (imm),3
7541.0,27777.0,Epithelium (imm),3
7705.0,27779.0,Epithelium (imm),3
7520.0,27775.0,Epithelium (imm),3
7650.0,27780.0,Epithelium (imm),3
7622.0,27785.0,Epithelium (imm),3
7881.0,27779.0,Epithelium (imm),3
7603.0,27781.0,Epithelium (imm),3
7556.0,27785.0,Epithelium (imm),3
7519.0,27790.0,Epithelium (imm),3
7571.0,27785.0,Epithelium (imm),3
7864.0,27788.0,Epithelium (imm),3
7962.0,27788.0,Epithelium (imm),3
7844.0,27790.0,Epithelium (imm),3
7508.0,27791.0,Epithelium (imm),3
7655.0,27799.0,Epithelium (imm),3
7962.0,27799.0,Epithelium (imm),3
7949.0,27796.0,Epithelium (imm),3
7879.0,27804.0,Epithelium (imm),3
7502.0,27809.0,Epithelium (imm),3
7531.0,27806.0,Epithelium (imm),3
7936.0,27809.0,Epithelium (imm),3
7963.0,27819.0,Epithelium (imm),3
7975.0,27817.0,Epithelium (imm),3
7957.0,27819.0,Epithelium (imm),3
7866.0,27822.0,Epithelium (imm),3
7832.0,27826.0,Epithelium (imm),3
7523.0,27826.0,Epithelium (imm),3
7815.0,27824.0,Epithelium (imm),3
7818.0,27834.0,Epithelium (imm),3
7503.0,27831.0,Epithelium (imm),3
7971.0,27842.0,Epithelium (imm),3
7840.0,27843.0,Epithelium (imm),3
7833.0,27849.0,Epithelium (imm),3
7770.0,27845.0,Epithelium (imm),3
7810.0,27848.0,Epithelium (imm),3
8017.0,27501.0,Epithelium (imm),3
7989.0,27506.0,Epithelium (imm),3
8065.0,27501.0,Epithelium (imm),3
8493.0,27502.0,Epithelium (imm),3
8045.0,27505.0,Epithelium (imm),3
8473.0,27509.0,Epithelium (imm),3
8422.0,27515.0,Epithelium (imm),3
8430.0,27512.0,Epithelium (imm),3
8269.0,27515.0,Epithelium (imm),3
8376.0,27512.0,Epithelium (imm),3
8400.0,27517.0,Epithelium (imm),3
7991.0,27521.0,Epithelium (imm),3
8047.0,27522.0,Epithelium (imm),3
8061.0,27521.0,Epithelium (imm),3
8486.0,27523.0,Epithelium (imm),3
8464.0,27519.0,Epithelium (imm),3
8251.0,27523.0,Epithelium (imm),3
8026.0,27521.0,Epithelium (imm),3
8420.0,27524.0,Epithelium (imm),3
8011.0,27524.0,Epithelium (imm),3
8364.0,27524.0,Epithelium (imm),3
8281.0,27531.0,Epithelium (imm),3
8266.0,27530.0,Epithelium (imm),3
8235.0,27528.0,Epithelium (imm),3
8052.0,27534.0,Epithelium (imm),3
